Week,None,D0-D4,D1-D4,D2-D4,D3-D4,D4,DSCI
2010-03-09,40.58,59.42,20.37,6.92,0.31,0.07,87
2010-03-02,36.19,63.81,24.20,6.94,0.18,0.07,95
2010-02-23,34.57,65.43,25.15,6.94,0.14,0.00,98
2010-02-16,34.21,65.79,25.50,6.92,0.14,0.00,98
2010-02-09,28.93,71.07,25.48,6.26,0.14,0.00,103
2010-02-02,26.05,73.95,28.73,6.26,0.14,0.00,109
2010-01-26,22.83,77.17,31.50,6.57,0.77,0.00,116
2010-01-19,10.61,89.39,53.03,26.78,1.94,0.00,171
2010-01-12,10.24,89.76,54.68,28.70,1.94,0.00,175
2010-01-05,21.59,78.41,53.36,19.15,1.04,0.00,152
2009-12-29,22.37,77.63,52.83,19.14,1.03,0.00,151
2009-12-22,22.38,77.62,52.83,19.14,1.03,0.00,151
2009-12-15,22.38,77.62,52.83,19.14,1.03,0.00,151
2009-12-08,22.69,77.31,53.33,22.51,1.15,0.00,154
2009-12-01,22.69,77.31,53.33,22.51,1.15,0.00,154
2009-11-24,23.57,76.43,53.07,22.53,1.09,0.00,153
2009-11-17,27.23,72.77,49.97,19.06,0.06,0.00,142
2009-11-10,28.55,71.45,47.76,17.42,0.07,0.00,137
2009-11-03,32.98,67.02,46.62,17.08,0.07,0.00,131
2009-10-27,33.47,66.53,41.64,17.13,0.07,0.00,125
2009-10-20,30.52,69.48,41.06,17.27,0.07,0.00,128
2009-10-13,28.93,71.07,45.03,25.11,0.07,0.00,141
2009-10-06,29.51,70.49,43.34,16.17,0.07,0.00,130
2009-09-29,30.31,69.69,38.16,14.12,0.07,0.00,122
2009-09-22,30.45,69.55,37.57,14.11,0.03,0.00,121
2009-09-15,26.17,73.83,40.35,14.11,0.03,0.00,128
2009-09-08,24.02,75.98,40.94,14.11,0.03,0.00,131
2009-09-01,24.48,75.52,37.60,14.11,0.03,0.00,127
2009-08-25,31.30,68.70,37.45,13.31,0.03,0.00,119
2009-08-18,33.59,66.41,29.15,13.31,0.03,0.00,109
2009-08-11,33.59,66.41,28.38,13.32,0.03,0.00,108
2009-08-04,33.67,66.33,28.38,14.09,0.03,0.00,109
2009-07-28,41.80,58.20,29.12,14.09,0.03,0.00,101
2009-07-21,39.53,60.47,30.97,14.87,0.03,0.00,106
2009-07-14,39.53,60.47,30.97,14.87,0.03,0.00,106
2009-07-07,39.54,60.46,30.97,14.87,0.03,0.00,106
2009-06-30,34.78,65.22,32.55,13.79,0.00,0.00,112
2009-06-23,33.91,66.09,35.22,14.89,0.00,0.00,116
2009-06-16,31.56,68.44,37.13,15.98,0.00,0.00,122
2009-06-09,30.75,69.25,37.26,15.98,0.00,0.00,123
2009-06-02,30.58,69.42,37.10,15.73,0.00,0.00,122
2009-05-26,30.47,69.53,37.03,13.23,0.00,0.00,120
2009-05-19,20.40,79.60,45.00,16.53,0.00,0.00,141
2009-05-12,21.29,78.71,42.46,14.65,0.00,0.00,136
2009-05-05,19.37,80.63,39.14,13.89,0.00,0.00,134
2009-04-28,17.05,82.95,38.65,15.13,0.00,0.00,137
2009-04-21,15.70,84.30,39.82,15.13,0.00,0.00,139
2009-04-14,23.79,76.21,36.88,13.92,0.04,0.00,127
2009-04-07,28.59,71.41,37.85,13.92,0.04,0.00,123
2009-03-31,28.45,71.55,38.69,8.39,0.04,0.00,119
2009-03-24,28.45,71.55,38.69,8.44,0.04,0.00,119
2009-03-17,30.70,69.30,34.42,8.43,0.04,0.00,112
2009-03-10,30.70,69.30,34.05,8.47,0.04,0.00,112
2009-03-03,32.55,67.45,35.97,15.48,1.20,0.00,120
2009-02-24,35.17,64.83,34.50,17.57,3.97,0.00,121
2009-02-17,35.15,64.85,34.37,19.62,4.49,0.00,123
2009-02-10,30.79,69.21,38.38,20.85,5.10,0.00,134
2009-02-03,33.15,66.85,42.16,20.84,5.09,0.00,135
2009-01-27,33.62,66.38,41.81,19.07,4.29,0.00,132
2009-01-20,34.46,65.54,41.81,19.07,3.50,0.00,130
2009-01-13,34.46,65.54,41.82,17.79,0.82,0.00,126
2009-01-06,35.86,64.14,42.19,17.04,0.82,0.00,124
2008-12-30,34.00,66.00,42.31,17.71,0.86,0.00,127
2008-12-23,29.81,70.19,42.46,17.71,0.86,0.00,131
2008-12-16,26.07,73.93,43.90,19.76,1.67,0.00,139
2008-12-09,25.93,74.07,42.19,19.37,0.97,0.00,137
2008-12-02,25.93,74.07,41.82,16.83,0.12,0.00,133
2008-11-25,27.18,72.82,41.82,16.62,0.12,0.00,131
2008-11-18,27.18,72.82,41.82,16.62,0.13,0.00,131
2008-11-11,38.08,61.92,41.84,16.63,0.13,0.00,121
2008-11-04,37.09,62.91,43.03,16.27,0.13,0.00,122
2008-10-28,37.08,62.92,43.84,20.14,0.13,0.00,127
2008-10-21,37.09,62.91,43.80,20.19,0.13,0.00,127
2008-10-14,40.98,59.02,42.35,18.92,0.13,0.00,120
2008-10-07,38.93,61.07,42.34,18.86,0.13,0.00,122
2008-09-30,38.93,61.07,43.48,18.91,0.65,0.00,124
2008-09-23,38.93,61.07,43.48,18.91,0.65,0.00,124
2008-09-16,38.93,61.07,42.58,17.19,0.10,0.00,121
2008-09-09,39.29,60.71,42.49,17.24,0.08,0.00,120
2008-09-02,38.94,61.06,44.52,16.08,0.08,0.00,122
2008-08-26,39.96,60.04,42.08,15.71,0.08,0.00,118
2008-08-19,39.96,60.04,41.84,15.25,0.08,0.00,117
2008-08-12,38.73,61.27,41.00,14.75,0.09,0.00,117
2008-08-05,38.17,61.83,41.43,15.01,0.11,0.03,118
2008-07-29,37.92,62.08,41.85,15.01,0.11,0.03,119
2008-07-22,31.92,68.08,40.88,7.67,0.11,0.03,117
2008-07-15,24.86,75.14,49.48,10.73,0.38,0.08,136
2008-07-08,22.18,77.82,53.57,14.90,2.89,0.08,149
2008-07-01,22.05,77.95,54.97,15.18,2.99,0.05,151
2008-06-24,22.06,77.94,57.00,15.56,3.13,0.05,154
2008-06-17,22.06,77.94,56.63,15.56,3.13,0.22,153
2008-06-10,26.08,73.92,42.94,8.05,0.25,0.00,125
2008-06-03,27.15,72.85,41.94,8.02,0.17,0.00,123
2008-05-27,28.24,71.76,37.62,6.62,0.17,0.00,116
2008-05-20,16.34,83.66,40.07,6.81,0.31,0.00,131
2008-05-13,16.34,83.66,40.81,6.11,0.00,0.00,131
2008-05-06,16.16,83.84,40.98,6.11,0.00,0.00,131
2008-04-29,16.85,83.15,41.79,8.48,0.00,0.00,133
2008-04-22,32.59,67.41,38.83,7.33,0.00,0.00,114
2008-04-15,32.59,67.41,38.81,7.86,0.00,0.00,114
2008-04-08,35.98,64.02,35.82,4.22,0.00,0.00,104
2008-04-01,35.81,64.19,40.73,5.94,0.00,0.00,111
2008-03-25,38.38,61.62,37.00,14.22,0.00,0.00,113
2008-03-18,38.38,61.62,38.56,16.90,0.00,0.00,117
2008-03-11,38.38,61.62,34.47,16.90,0.00,0.00,113
2008-03-04,39.30,60.70,34.47,16.90,0.00,0.00,112
2008-02-26,33.35,66.65,38.17,17.62,0.00,0.00,122
2008-02-19,26.38,73.62,39.23,17.94,0.00,0.00,131
2008-02-12,26.38,73.62,39.20,17.94,0.00,0.00,131
2008-02-05,30.38,69.62,43.99,19.04,0.00,0.00,133
2008-01-29,28.72,71.28,45.95,22.98,0.00,0.00,140
2008-01-22,22.16,77.84,60.85,34.36,0.00,0.00,173
2008-01-15,22.16,77.84,60.87,34.36,0.00,0.00,173
2008-01-08,22.43,77.57,60.25,32.70,0.00,0.00,171
2008-01-01,20.86,79.14,63.29,45.33,5.44,0.00,193
2007-12-25,20.86,79.14,63.30,45.33,5.44,0.00,193
2007-12-18,20.86,79.14,63.30,45.33,5.44,0.00,193
2007-12-11,19.93,80.07,63.26,45.33,5.44,0.00,194
2007-12-04,17.26,82.74,64.47,45.35,5.44,0.00,198
2007-11-27,18.13,81.87,70.05,48.55,15.80,0.00,216
2007-11-20,18.04,81.96,66.46,48.55,15.80,0.00,213
2007-11-13,18.28,81.72,66.46,48.55,15.79,0.00,213
2007-11-06,19.96,80.04,66.73,49.16,15.80,0.00,212
2007-10-30,21.62,78.38,66.79,49.16,15.79,0.00,210
2007-10-23,20.75,79.25,67.13,51.13,16.01,0.00,214
2007-10-16,19.57,80.43,68.84,51.13,16.01,0.00,216
2007-10-09,21.32,78.68,68.84,51.13,16.01,0.00,215
2007-10-02,21.29,78.71,68.84,51.13,16.01,0.00,215
2007-09-25,21.09,78.91,69.70,51.22,16.01,0.00,216
2007-09-18,19.72,80.28,70.87,59.22,16.41,0.00,227
2007-09-11,21.31,78.69,70.87,59.22,16.41,0.00,225
2007-09-04,20.26,79.74,70.87,59.22,16.41,0.00,226
2007-08-28,19.67,80.33,70.87,59.22,16.41,0.00,227
2007-08-21,19.28,80.72,70.93,59.32,16.41,0.00,227
2007-08-14,16.59,83.41,75.80,59.68,16.68,0.00,236
2007-08-07,16.04,83.96,76.47,59.47,16.60,0.00,237
2007-07-31,14.78,85.22,77.00,66.52,16.60,0.00,245
2007-07-24,14.78,85.22,77.00,64.42,16.60,0.00,243
2007-07-17,14.66,85.34,77.00,50.20,16.60,0.00,229
2007-07-10,14.59,85.41,77.00,50.20,16.60,0.00,229
2007-07-03,13.82,86.18,77.00,44.58,15.75,0.00,224
2007-06-26,13.82,86.18,75.97,44.58,14.26,0.00,221
2007-06-19,13.81,86.19,76.15,44.58,13.39,0.00,220
2007-06-12,15.55,84.45,76.15,39.90,13.42,0.00,214
2007-06-05,15.55,84.45,75.74,39.78,13.42,0.00,213
2007-05-29,15.55,84.45,75.74,39.78,13.42,0.00,213
2007-05-22,15.55,84.45,75.84,39.78,13.41,0.00,213
2007-05-15,15.81,84.19,74.42,38.48,11.89,0.00,209
2007-05-08,16.93,83.07,72.45,35.16,11.89,0.00,203
2007-05-01,16.93,83.07,72.45,35.16,11.89,0.00,203
2007-04-24,16.99,83.01,72.37,35.02,11.89,0.00,202
2007-04-17,15.68,84.32,74.89,36.27,11.89,0.00,207
2007-04-10,16.07,83.93,73.30,28.31,9.83,0.00,195
2007-04-03,17.13,82.87,68.18,26.25,9.83,0.00,187
2007-03-27,20.42,79.58,67.79,26.44,9.83,0.00,184
2007-03-20,22.13,77.87,44.36,24.40,9.81,0.00,156
2007-03-13,22.07,77.93,42.99,23.37,9.81,0.00,154
2007-03-06,25.23,74.77,37.51,17.70,0.00,0.00,130
2007-02-27,24.95,75.05,36.53,17.70,0.00,0.00,129
2007-02-20,21.92,78.08,39.10,17.93,0.00,0.00,135
2007-02-13,24.52,75.48,37.01,17.95,0.00,0.00,130
2007-02-06,26.66,73.34,35.52,16.49,0.00,0.00,125
2007-01-30,34.43,65.57,35.52,13.00,0.00,0.00,114
2007-01-23,41.21,58.79,31.57,11.63,0.00,0.00,102
2007-01-16,44.88,55.12,24.45,7.27,0.58,0.00,87
2007-01-09,44.44,55.56,24.45,7.27,0.58,0.00,88
2007-01-02,48.60,51.40,23.83,4.42,0.58,0.00,80
2006-12-26,45.73,54.27,19.61,4.42,0.58,0.00,79
2006-12-19,45.73,54.27,19.61,4.42,0.58,0.00,79
2006-12-12,53.75,46.25,16.64,4.42,0.58,0.00,68
2006-12-05,58.21,41.79,14.96,4.42,0.58,0.00,62
2006-11-28,68.94,31.06,14.81,4.42,0.58,0.00,51
2006-11-21,69.10,30.90,14.74,4.42,0.58,0.00,51
2006-11-14,70.97,29.03,14.74,4.42,0.58,0.00,49
2006-11-07,70.97,29.03,14.74,4.42,0.58,0.00,49
2006-10-31,70.43,29.57,14.79,4.42,0.58,0.00,49
2006-10-24,70.29,29.71,14.89,4.42,0.58,0.00,50
2006-10-17,70.12,29.88,14.89,4.42,0.58,0.00,50
2006-10-10,70.27,29.73,14.89,4.42,0.58,0.00,50
2006-10-03,66.99,33.01,17.13,5.72,1.39,0.00,57
2006-09-26,66.95,33.05,17.13,5.72,1.39,0.00,57
2006-09-19,66.92,33.08,18.01,5.72,1.39,0.00,58
2006-09-12,63.76,36.24,20.92,8.12,1.95,0.00,67
2006-09-05,60.43,39.57,22.62,8.94,2.03,0.00,73
2006-08-29,60.99,39.01,22.92,8.35,2.03,0.00,72
2006-08-22,60.00,40.00,24.76,8.35,2.26,0.00,75
2006-08-15,56.10,43.90,28.90,12.18,2.92,0.00,88
2006-08-08,54.25,45.75,29.25,13.07,3.60,0.00,92
2006-08-01,54.11,45.89,33.80,16.42,4.25,0.28,101
2006-07-25,53.58,46.42,40.01,28.37,9.75,1.26,126
2006-07-18,53.58,46.42,40.01,28.35,9.75,1.26,126
2006-07-11,53.97,46.03,40.00,27.79,9.75,1.26,125
2006-07-04,54.03,45.97,39.89,33.41,20.11,3.26,143
2006-06-27,53.61,46.39,40.45,34.83,21.18,3.74,147
2006-06-20,54.25,45.75,40.14,34.83,22.50,3.30,147
2006-06-13,54.25,45.75,40.14,34.83,22.50,3.30,147
2006-06-06,54.05,45.95,39.76,34.77,22.58,3.36,146
2006-05-30,54.14,45.86,38.67,32.51,22.58,3.36,143
2006-05-23,54.51,45.49,38.65,32.26,22.56,3.36,142
2006-05-16,54.51,45.49,38.24,31.70,22.21,3.36,141
2006-05-09,54.51,45.49,37.82,32.05,22.25,2.96,141
2006-05-02,54.41,45.59,37.93,31.21,12.66,2.96,130
2006-04-25,54.97,45.03,38.21,31.21,11.59,0.00,126
2006-04-18,54.97,45.03,38.38,30.71,11.58,0.00,126
2006-04-11,54.97,45.03,38.38,30.60,9.87,0.00,124
2006-04-04,54.86,45.14,38.38,28.91,9.96,0.00,122
2006-03-28,53.91,46.09,38.19,28.91,9.96,0.00,123
2006-03-21,50.84,49.16,38.30,28.91,9.96,0.00,126
2006-03-14,50.57,49.43,38.48,29.38,9.96,0.00,127
2006-03-07,48.63,51.37,38.56,29.35,13.32,0.00,133
2006-02-28,47.83,52.17,38.62,23.91,7.48,0.00,122
2006-02-21,51.26,48.74,37.12,23.36,7.48,0.00,117
2006-02-14,52.57,47.43,36.23,19.06,7.48,0.00,110
2006-02-07,53.12,46.88,36.23,18.96,7.48,0.00,110
2006-01-31,56.66,43.34,30.88,12.59,1.50,0.00,88
2006-01-24,56.50,43.50,24.45,9.86,0.00,0.00,78
2006-01-17,56.58,43.42,24.12,4.37,0.00,0.00,72
2006-01-10,56.53,43.47,17.72,1.86,0.00,0.00,63
2006-01-03,57.15,42.85,12.95,0.00,0.00,0.00,56
2005-12-27,59.88,40.12,8.89,0.00,0.00,0.00,49
2005-12-20,59.45,40.55,8.89,0.00,0.00,0.00,49
2005-12-13,58.91,41.09,8.51,0.00,0.00,0.00,50
2005-12-06,64.21,35.79,6.75,0.00,0.00,0.00,43
2005-11-29,60.80,39.20,6.77,0.00,0.00,0.00,46
2005-11-22,69.00,31.00,5.72,0.00,0.00,0.00,37
2005-11-15,69.00,31.00,5.72,0.00,0.00,0.00,37
2005-11-08,68.99,31.01,5.72,0.00,0.00,0.00,37
2005-11-01,68.96,31.04,5.72,0.00,0.00,0.00,37
2005-10-25,70.34,29.66,5.72,0.00,0.00,0.00,35
2005-10-18,73.50,26.50,5.72,0.00,0.00,0.00,32
2005-10-11,73.43,26.57,6.00,0.00,0.00,0.00,33
2005-10-04,77.89,22.11,6.33,0.00,0.00,0.00,28
2005-09-27,76.22,23.78,6.80,0.00,0.00,0.00,31
2005-09-20,75.89,24.11,6.82,0.00,0.00,0.00,31
2005-09-13,75.57,24.43,6.86,0.00,0.00,0.00,31
2005-09-06,75.57,24.43,6.86,0.00,0.00,0.00,31
2005-08-30,75.20,24.80,6.86,0.00,0.00,0.00,32
2005-08-23,75.32,24.68,6.86,0.00,0.00,0.00,32
2005-08-16,72.39,27.61,9.68,0.00,0.00,0.00,37
2005-08-09,63.64,36.36,11.46,0.00,0.00,0.00,48
2005-08-02,60.14,39.86,12.71,0.00,0.00,0.00,53
2005-07-26,62.91,37.09,9.67,0.00,0.00,0.00,47
2005-07-19,70.71,29.29,7.78,0.00,0.00,0.00,37
2005-07-12,70.71,29.29,7.78,0.00,0.00,0.00,37
2005-07-05,70.42,29.58,7.78,0.00,0.00,0.00,37
2005-06-28,77.02,22.98,7.78,0.00,0.00,0.00,31
2005-06-21,77.35,22.65,7.78,0.00,0.00,0.00,30
2005-06-14,76.85,23.15,8.52,0.00,0.00,0.00,32
2005-06-07,76.85,23.15,8.54,0.00,0.00,0.00,32
2005-05-31,77.21,22.79,6.57,0.00,0.00,0.00,29
2005-05-24,77.21,22.79,6.57,0.00,0.00,0.00,29
2005-05-17,76.26,23.74,5.98,0.00,0.00,0.00,30
2005-05-10,73.01,26.99,8.09,0.98,0.00,0.00,36
2005-05-03,68.32,31.68,10.67,1.00,0.00,0.00,43
2005-04-26,66.52,33.48,13.10,1.06,0.00,0.00,48
2005-04-19,64.45,35.55,15.55,1.74,0.04,0.00,53
2005-04-12,58.58,41.42,20.92,4.72,0.04,0.00,67
2005-04-05,48.39,51.61,28.25,7.15,0.41,0.00,87
2005-03-29,47.74,52.26,29.87,8.22,0.54,0.00,91
2005-03-22,42.39,57.61,33.06,9.26,0.79,0.04,101
2005-03-15,41.70,58.30,33.06,9.26,0.79,0.04,101
2005-03-08,42.28,57.72,32.81,9.73,1.25,0.01,102
2005-03-01,41.59,58.41,32.78,9.73,1.25,0.01,102
2005-02-22,37.01,62.99,36.75,11.31,3.05,0.01,114
2005-02-15,37.01,62.99,37.81,12.52,3.05,0.01,116
2005-02-08,35.55,64.45,48.89,18.65,4.27,0.01,136
2005-02-01,33.61,66.39,51.12,22.88,5.13,0.00,146
2005-01-25,32.74,67.26,52.34,23.18,5.42,0.00,148
2005-01-18,32.86,67.14,52.34,23.18,5.42,0.00,148
2005-01-11,29.61,70.39,52.65,24.38,6.40,0.08,154
2005-01-04,25.51,74.49,59.32,32.80,11.75,0.11,179
2004-12-28,17.91,82.09,66.69,38.46,14.56,0.11,202
2004-12-21,15.73,84.27,66.83,39.53,14.56,0.11,205
2004-12-14,15.73,84.27,66.95,39.66,14.57,0.11,206
2004-12-07,14.20,85.80,67.16,40.39,14.61,0.11,208
2004-11-30,14.10,85.90,67.41,41.53,14.61,0.11,210
2004-11-23,13.44,86.56,70.73,45.03,19.88,0.11,222
2004-11-16,13.44,86.56,71.46,45.35,20.46,0.11,224
2004-11-09,11.33,88.67,71.64,46.88,20.71,0.11,228
2004-11-02,10.66,89.34,71.67,52.01,22.07,0.11,235
2004-10-26,10.71,89.29,74.10,52.01,22.03,0.11,238
2004-10-19,9.11,90.89,78.56,59.21,28.27,0.21,257
2004-10-12,7.30,92.70,79.96,59.97,28.27,0.21,261
2004-10-05,6.73,93.27,80.63,61.56,27.10,0.21,263
2004-09-28,5.68,94.32,80.23,61.56,27.10,0.21,263
2004-09-21,5.21,94.79,80.44,61.56,27.10,0.21,264
2004-09-14,5.25,94.75,80.44,61.56,29.95,0.21,267
2004-09-07,5.45,94.55,80.36,61.83,29.95,0.23,267
2004-08-31,5.79,94.21,80.36,61.83,30.31,0.23,267
2004-08-24,7.37,92.63,80.17,61.65,30.31,0.23,265
2004-08-17,6.93,93.07,80.32,61.65,30.65,0.28,266
2004-08-10,5.99,94.01,81.90,63.77,29.69,0.28,270
2004-08-03,6.52,93.48,79.87,62.04,26.71,0.28,262
2004-07-27,6.47,93.53,79.76,61.51,26.71,0.28,262
2004-07-20,4.99,95.01,82.33,61.23,26.02,0.28,265
2004-07-13,4.99,95.01,82.32,60.54,26.02,0.28,264
2004-07-06,4.99,95.01,81.62,56.35,25.77,0.28,259
2004-06-29,4.95,95.05,81.28,55.74,25.77,0.28,258
2004-06-22,5.83,94.17,82.20,55.96,25.96,0.28,259
2004-06-15,5.75,94.25,79.31,55.75,25.96,0.28,256
2004-06-08,5.75,94.25,78.86,55.66,26.00,0.28,255
2004-06-01,5.94,94.06,78.23,55.13,26.07,0.28,254
2004-05-25,5.55,94.45,77.69,55.29,26.07,0.28,254
2004-05-18,5.82,94.18,77.08,54.63,22.06,0.34,248
2004-05-11,5.82,94.18,77.08,54.63,22.06,0.30,248
2004-05-04,5.79,94.21,77.08,54.63,22.06,0.28,248
2004-04-27,9.09,90.91,70.87,54.16,21.95,0.28,238
2004-04-20,9.51,90.49,70.86,53.22,21.95,0.28,237
2004-04-13,9.51,90.49,70.86,53.22,21.95,0.28,237
2004-04-06,17.87,82.13,69.41,54.39,22.80,0.33,229
2004-03-30,17.74,82.26,73.92,62.05,35.75,6.81,261
2004-03-23,20.96,79.04,73.92,61.46,34.38,6.81,256
2004-03-16,20.96,79.04,73.92,61.46,33.67,6.81,255
2004-03-09,20.96,79.04,73.92,61.55,33.69,6.81,255
2004-03-02,20.96,79.04,72.90,60.61,32.54,7.37,252
2004-02-24,19.87,80.13,72.91,66.40,38.99,9.82,268
2004-02-17,19.03,80.97,72.91,66.40,38.99,9.82,269
2004-02-10,19.03,80.97,72.91,66.40,39.28,9.82,269
2004-02-03,18.95,81.05,72.93,66.42,40.05,9.82,270
2004-01-27,18.95,81.05,72.53,65.12,40.09,9.80,269
2004-01-20,18.38,81.62,75.49,66.06,40.31,9.46,273
2004-01-13,18.05,81.95,75.76,67.16,40.43,9.48,275
2004-01-06,19.35,80.65,74.18,65.24,40.35,9.74,270
2003-12-30,18.57,81.43,74.25,65.97,39.04,7.96,269
2003-12-23,13.29,86.71,78.48,65.36,46.51,8.28,285
2003-12-16,13.57,86.43,77.68,63.96,45.41,6.25,280
2003-12-09,13.16,86.84,77.34,62.86,44.95,6.15,278
2003-12-02,12.08,87.92,77.76,63.73,45.26,6.24,281
2003-11-25,12.68,87.32,77.95,64.22,45.16,5.84,281
2003-11-18,12.30,87.70,78.35,64.53,44.99,5.71,281
2003-11-11,12.29,87.71,79.84,65.98,45.58,5.87,285
2003-11-04,7.84,92.16,80.42,66.38,45.84,5.71,291
2003-10-28,2.16,97.84,82.54,66.42,46.04,5.47,298
2003-10-21,7.52,92.48,78.58,66.49,43.55,3.02,284
2003-10-14,7.91,92.09,77.30,65.85,45.36,3.25,284
2003-10-07,18.17,81.83,77.82,67.16,43.05,3.27,273
2003-09-30,18.46,81.54,77.38,66.18,44.47,3.52,273
2003-09-23,18.18,81.82,79.49,68.03,45.01,3.44,278
2003-09-16,18.27,81.73,79.26,67.75,44.98,3.44,277
2003-09-09,17.91,82.09,80.25,68.04,42.25,3.77,276
2003-09-02,17.76,82.24,81.09,69.64,41.74,3.80,279
2003-08-26,18.16,81.84,79.23,69.57,41.94,4.48,277
2003-08-19,18.15,81.85,79.24,68.65,40.80,4.45,275
2003-08-12,17.39,82.61,79.36,67.21,41.36,4.23,275
2003-08-05,17.23,82.77,79.70,66.36,40.92,4.47,274
2003-07-29,17.07,82.93,79.39,65.77,42.16,5.04,275
2003-07-22,16.82,83.18,78.59,66.72,43.05,4.07,276
2003-07-15,16.60,83.40,78.12,66.76,41.74,2.20,272
2003-07-08,16.70,83.30,76.78,64.62,38.10,2.34,265
2003-07-01,17.10,82.90,77.02,64.46,36.89,2.23,264
2003-06-24,17.23,82.77,78.19,62.81,37.11,2.28,263
2003-06-17,16.96,83.04,78.92,62.82,37.09,2.24,264
2003-06-10,16.93,83.07,78.91,63.39,33.51,2.19,261
2003-06-03,16.83,83.17,79.30,63.46,33.55,0.77,260
2003-05-27,17.53,82.47,78.56,64.83,32.90,0.72,259
2003-05-20,17.29,82.71,78.45,64.90,32.99,0.75,260
2003-05-13,17.19,82.81,78.55,55.24,32.08,0.75,249
2003-05-06,15.84,84.16,79.68,53.62,29.41,0.01,247
2003-04-29,16.02,83.98,77.32,53.15,29.15,0.00,244
2003-04-22,16.11,83.89,74.98,51.14,31.89,0.00,242
2003-04-15,15.75,84.25,74.73,51.65,31.76,0.00,242
2003-04-08,10.86,89.14,75.48,51.83,32.36,0.00,249
2003-04-01,10.63,89.37,75.07,52.24,32.67,0.00,249
2003-03-25,13.87,86.13,75.03,52.24,32.26,0.06,246
2003-03-18,13.78,86.22,75.21,52.05,32.90,0.03,246
2003-03-11,12.09,87.91,75.31,54.89,33.39,0.07,252
2003-03-04,17.49,82.51,74.44,55.01,34.61,0.02,247
2003-02-25,16.91,83.09,75.56,58.35,40.83,1.46,259
2003-02-18,16.58,83.42,76.00,59.51,41.14,1.44,262
2003-02-11,12.85,87.15,76.98,61.50,43.85,2.43,272
2003-02-04,13.40,86.60,74.47,58.56,42.98,2.45,265
2003-01-28,14.88,85.12,73.16,58.20,43.20,2.47,262
2003-01-21,18.65,81.35,73.29,57.62,40.86,2.19,255
2003-01-14,18.36,81.64,73.56,58.35,30.27,2.44,246
2003-01-07,17.25,82.75,74.84,58.00,26.75,2.42,245
2002-12-31,18.08,81.92,74.19,58.26,21.74,2.37,238
2002-12-24,17.09,82.91,75.72,59.74,22.00,2.37,243
2002-12-17,13.23,86.77,76.97,60.51,21.89,2.38,248
2002-12-10,2.17,97.83,81.46,61.63,21.64,2.37,265
2002-12-03,2.54,97.46,76.40,45.72,21.46,2.13,243
2002-11-26,2.35,97.65,76.89,45.74,22.73,2.22,245
2002-11-19,2.51,97.49,76.74,45.76,22.67,2.30,245
2002-11-12,2.44,97.56,76.45,45.88,22.47,2.20,245
2002-11-05,1.04,98.96,90.18,59.01,28.43,3.11,280
2002-10-29,1.04,98.96,90.88,53.51,28.64,3.21,275
2002-10-22,1.04,98.96,91.33,54.84,28.83,3.09,277
2002-10-15,0.94,99.06,90.98,54.55,28.66,3.05,276
2002-10-08,0.93,99.07,91.04,54.85,28.69,3.10,277
2002-10-01,2.56,97.44,85.89,60.73,32.47,4.53,281
2002-09-24,2.44,97.56,87.29,63.89,34.63,5.23,289
2002-09-17,2.51,97.49,87.15,65.33,35.82,7.41,293
2002-09-10,2.34,97.66,86.98,68.19,36.61,8.08,298
2002-09-03,2.41,97.59,85.57,66.18,38.05,9.73,297
2002-08-27,2.30,97.70,85.49,66.13,39.11,9.91,298
2002-08-20,2.33,97.67,85.49,61.54,37.11,9.79,292
2002-08-13,2.33,97.67,86.47,61.65,37.80,9.82,293
2002-08-06,2.39,97.61,86.30,61.37,37.58,9.71,293
2002-07-30,2.33,97.67,87.08,65.41,39.26,11.98,301
2002-07-23,2.51,97.49,87.07,65.15,52.07,16.21,318
2002-07-16,2.78,97.22,86.07,65.01,53.46,16.23,318
2002-07-09,2.75,97.25,84.10,63.12,49.26,16.27,310
2002-07-02,3.01,96.99,83.88,64.93,49.28,15.48,311
2002-06-25,3.05,96.95,83.53,64.63,48.29,12.84,306
2002-06-18,5.82,94.18,82.15,62.21,44.05,8.85,291
2002-06-11,5.78,94.22,78.26,60.58,39.88,8.85,282
2002-06-04,5.82,94.18,78.13,58.50,38.21,8.84,278
2002-05-28,6.68,93.32,73.98,58.73,38.06,8.77,273
2002-05-21,15.94,84.06,72.23,57.97,34.33,0.00,249
2002-05-14,15.84,84.16,72.36,58.23,34.00,0.00,249
2002-05-07,16.05,83.95,71.71,57.01,15.67,0.00,228
2002-04-30,15.96,84.04,71.52,57.00,15.62,0.00,228
2002-04-23,15.84,84.16,71.43,52.59,5.43,0.00,214
2002-04-16,15.70,84.30,67.70,46.65,0.00,0.00,199
2002-04-09,16.00,84.00,63.55,40.82,0.00,0.00,188
2002-04-02,15.97,84.03,61.21,35.79,0.00,0.00,181
2002-03-26,15.82,84.18,60.91,21.69,0.00,0.00,167
2002-03-19,16.08,83.92,61.06,5.98,0.00,0.00,151
2002-03-12,15.38,84.62,67.95,9.00,0.00,0.00,162
2002-03-05,15.51,84.49,37.21,4.51,0.00,0.00,126
2002-02-26,15.53,84.47,37.41,5.04,0.00,0.00,127
2002-02-19,19.08,80.92,37.01,5.12,0.00,0.00,123
2002-02-12,18.67,81.33,34.67,5.37,0.00,0.00,121
2002-02-05,33.17,66.83,26.65,7.15,0.30,0.00,101
